slug,url,title,category,date_published,read_time,author,description,content
cursor-sdk,https://app.datacamp.com/learn/tutorials/cursor-sdk,Cursor SDK Tutorial: Run Coding Agents With TypeScript,NEW,May 2026,12 min,Khalid Abdelaty,,"Last chance! 50% off DataCamp Premium
Sale ends in"
aws-lambda,https://app.datacamp.com/learn/tutorials/aws-lambda,Getting Started with AWS Lambda: A Step-by-Step Tutorial,NEW,December 2024,12 min,Moez Ali,,"Last chance! 50% off DataCamp Premium
Sale ends in"
webmcp-tutorial,https://app.datacamp.com/learn/tutorials/webmcp-tutorial,WebMCP Tutorial: Building Agent-Ready Websites With Chrome's New Standard,NEW,March 2026,14 min,Josep Ferrer,,"Last chance! 50% off DataCamp Premium
Sale ends in"
claude-opus-4-7-api-tutorial,https://app.datacamp.com/learn/tutorials/claude-opus-4-7-api-tutorial,Claude Opus 4.7 API Tutorial: Building a Chart Digitizer,NEW,April 2026,8 min,François Aubry,,"Last chance! 50% off DataCamp Premium
Sale ends in"
python-get-the-current-directory,https://app.datacamp.com/learn/tutorials/python-get-the-current-directory,How to Get the Current Directory in Python,NEW,June 2024,2024 min,Stephen Gruppetta,,"Last chance! 50% off DataCamp Premium
Sale ends in"
sql-tutorial-query,https://app.datacamp.com/learn/tutorials/sql-tutorial-query,SQL Tutorial: How To Write Better Queries,NEW,December 2022,15 min,Karlijn Willems,,"Last chance! 50% off DataCamp Premium
Sale ends in"
add-users-to-docker-group,https://app.datacamp.com/learn/tutorials/add-users-to-docker-group,Add Users to Docker Group: A Guide for Data Professionals,NEW,May 2025,10 min,Dario Radečić,,"Last chance! 50% off DataCamp Premium
Sale ends in"
snscrape-tutorial-web-scraping,https://app.datacamp.com/learn/tutorials/snscrape-tutorial-web-scraping,Snscrape Tutorial: How to Scrape Social Media with Python,NEW,April 2025,8 min,Amberle McKee,,"Last chance! 50% off DataCamp Premium
Sale ends in"
aws-s3-sync,https://app.datacamp.com/learn/tutorials/aws-s3-sync,AWS S3 Sync: The Complete Guide to File Synchronization,NEW,March 2025,15 min,Dario Radečić,,"Last chance! 50% off DataCamp Premium
Sale ends in"
monorepo,https://app.datacamp.com/learn/tutorials/monorepo,"Monorepo Explained: Benefits, Challenges, and Best Practices",NEW,February 2026,15 min,Laiba Siddiqui,,"Last chance! 50% off DataCamp Premium
Sale ends in"
deepseek-coder-v2,https://app.datacamp.com/learn/tutorials/deepseek-coder-v2,"DeepSeek-Coder-V2 Tutorial: Examples, Installation, Benchmarks",NEW,August 2024,8 min,Dimitri Didmanidze,,"Last chance! 50% off DataCamp Premium
Sale ends in"
minkowski-distance,https://app.datacamp.com/learn/tutorials/minkowski-distance,Minkowski Distance: A Comprehensive Guide,NEW,October 2024,11 min,Vinod Chugani,,"Last chance! 50% off DataCamp Premium
Sale ends in"
excel-sequence,https://app.datacamp.com/learn/tutorials/excel-sequence,Excel SEQUENCE(): A Helpful Guide to Dynamic Arrays,NEW,June 2025,6 min,Josef Waples,,"Last chance! 50% off DataCamp Premium
Sale ends in"
docker-entrypoint,https://app.datacamp.com/learn/tutorials/docker-entrypoint,"Docker ENTRYPOINT Explained: Usage, Syntax, and Best Practices",NEW,May 2025,8 min,Derrick Mwiti,,"Last chance! 50% off DataCamp Premium
Sale ends in"
n8n-workflow-builder-tutorial,https://app.datacamp.com/learn/tutorials/n8n-workflow-builder-tutorial,n8n Workflow Builder Tutorial: Automate Daily Standups,NEW,November 2025,9 min,Aashi Dutt,,"Last chance! 50% off DataCamp Premium
Sale ends in"
git-reset-revert-tutorial,https://app.datacamp.com/learn/tutorials/git-reset-revert-tutorial,Git Reset and Revert Tutorial for Beginners,NEW,October 2024,10 min,Zoumana Keita,,"Last chance! 50% off DataCamp Premium
Sale ends in"
hierarchical-clustering-R,https://app.datacamp.com/learn/tutorials/hierarchical-clustering-R,Hierarchical Clustering in R,NEW,July 2018,15 min,DataCamp Team,,"Last chance! 50% off DataCamp Premium
Sale ends in"
gemini-code-assist,https://app.datacamp.com/learn/tutorials/gemini-code-assist,Gemini Code Assist: A Guide With Examples,NEW,March 2025,12 min,François Aubry,,"Last chance! 50% off DataCamp Premium
Sale ends in"
demand-curve,https://app.datacamp.com/learn/tutorials/demand-curve,The Demand Curve: How to Understand the Relationship Between Price and Sales,NEW,April 2025,14 min,Josef Waples,,"Last chance! 50% off DataCamp Premium
Sale ends in"
python-list-size,https://app.datacamp.com/learn/tutorials/python-list-size,Python List Size: 8 Different Methods for Finding the Length of a List in Python,NEW,February 2024,8 min,Adel Nehme,,"Last chance! 50% off DataCamp Premium
Sale ends in"
sql-on-delete-restrict,https://app.datacamp.com/learn/tutorials/sql-on-delete-restrict,SQL ON DELETE RESTRICT: Prevent Accidental Data Loss,NEW,January 2026,10 min,Allan Ouko,,"Last chance! 50% off DataCamp Premium
Sale ends in"
how-to-make-a-seaborn-histogram,https://app.datacamp.com/learn/tutorials/how-to-make-a-seaborn-histogram,How to Make a Seaborn Histogram: A Detailed Guide,NEW,January 2024,9 min,Austin Chia,,"Last chance! 50% off DataCamp Premium
Sale ends in"
how-to-create-comments-in-sql,https://app.datacamp.com/learn/tutorials/how-to-create-comments-in-sql,How to Create Comments in SQL,NEW,May 2024,5 min,Laiba Siddiqui,,"Last chance! 50% off DataCamp Premium
Sale ends in"
unit-testing-python,https://app.datacamp.com/learn/tutorials/unit-testing-python,Unit Testing in Python Tutorial,NEW,March 2025,10 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
predictive-analytics-with-power-bi,https://app.datacamp.com/learn/tutorials/predictive-analytics-with-power-bi,Mastering Predictive Analytics with Power BI: A Comprehensive Guide for Data Practitioners,NEW,December 2023,12 min,Joleen Bothma,,"Last chance! 50% off DataCamp Premium
Sale ends in"
probability-mass-function,https://app.datacamp.com/learn/tutorials/probability-mass-function,Probability Mass Function: A Guide to Discrete Distributions,NEW,June 2025,8 min,Vidhi Chugh,,"Last chance! 50% off DataCamp Premium
Sale ends in"
azure-blob-storage,https://app.datacamp.com/learn/tutorials/azure-blob-storage,"Azure Blob Storage: How to Upload, Secure, and Manage Your Data",NEW,April 2025,15 min,Arun Nanda,,"Last chance! 50% off DataCamp Premium
Sale ends in"
how-to-install-git-for-windows,https://app.datacamp.com/learn/tutorials/how-to-install-git-for-windows,How to Install Git For Windows,NEW,September 2025,12 min,Oluseye Jeremiah,,"Last chance! 50% off DataCamp Premium
Sale ends in"
how-to-access-gpt-oss-120b-for-free,https://app.datacamp.com/learn/tutorials/how-to-access-gpt-oss-120b-for-free,10 Ways To Access GPT-OSS 120B for Free,NEW,August 2025,8 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
super-multiple-inheritance-diamond-problem,https://app.datacamp.com/learn/tutorials/super-multiple-inheritance-diamond-problem,Intro to Multiple Inheritance & super(),NEW,February 2019,8 min,Adam Spannbauer,,"Last chance! 50% off DataCamp Premium
Sale ends in"
building-ai-projects-with-duckdb,https://app.datacamp.com/learn/tutorials/building-ai-projects-with-duckdb,DuckDB Tutorial: Building AI Projects,NEW,July 2024,13 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
sam2-fine-tuning,https://app.datacamp.com/learn/tutorials/sam2-fine-tuning,Fine-Tuning SAM 2 on a Custom Dataset: Tutorial,NEW,September 2024,14 min,Aashi Dutt,,"Last chance! 50% off DataCamp Premium
Sale ends in"
pearson-correlation-coefficient,https://app.datacamp.com/learn/tutorials/pearson-correlation-coefficient,Pearson Correlation Coefficient: Quantifying Relationships in Data,NEW,March 2026,15 min,Amberle McKee,,"Last chance! 50% off DataCamp Premium
Sale ends in"
tableau-dashboard-tutorial,https://app.datacamp.com/learn/tutorials/tableau-dashboard-tutorial,How to Create a Dashboard in Tableau,NEW,May 2022,10 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
what-is-boosting,https://app.datacamp.com/learn/tutorials/what-is-boosting,What is Boosting?,NEW,August 2024,11 min,Vinod Chugani,,"Last chance! 50% off DataCamp Premium
Sale ends in"
mastering-sql-round,https://app.datacamp.com/learn/tutorials/mastering-sql-round,Mastering SQL ROUND: Precision Handling in Data Analysis,NEW,February 2024,10 min,Laiba Siddiqui,,"Last chance! 50% off DataCamp Premium
Sale ends in"
gcp-bigquery-tutorial,https://app.datacamp.com/learn/tutorials/gcp-bigquery-tutorial,The Complete Guide to Data Warehousing on GCP with BigQuery,NEW,July 2024,15 min,Josep Ferrer,,"Last chance! 50% off DataCamp Premium
Sale ends in"
ag-ui,https://app.datacamp.com/learn/tutorials/ag-ui,AG-UI: A Lightweight Protocol for Agent-User Interaction,NEW,December 2025,9 min,Khalid Abdelaty,,"Last chance! 50% off DataCamp Premium
Sale ends in"
sora-ai,https://app.datacamp.com/learn/tutorials/sora-ai,How to Use Sora AI: A Guide With 10 Practical Examples,NEW,January 2026,14 min,François Aubry,,"Last chance! 50% off DataCamp Premium
Sale ends in"
how-to-run-flux2-locally,https://app.datacamp.com/learn/tutorials/how-to-run-flux2-locally,How to Run FLUX.2 Locally on an RTX 3090,NEW,January 2026,9 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
excel-name-manager,https://app.datacamp.com/learn/tutorials/excel-name-manager,How to Use Name Manager in Excel (Step-by-Step Guide),NEW,April 2026,8 min,Amole Oluwaferanmi,,"Last chance! 50% off DataCamp Premium
Sale ends in"
botpress,https://app.datacamp.com/learn/tutorials/botpress,Botpress Tutorial: Build and Deploy AI Chatbots,,March 2026,12 min,Khalid Abdelaty,,"Last chance! 50% off DataCamp Premium
Sale ends in"
fine-tuning-qwen3-6,https://app.datacamp.com/learn/tutorials/fine-tuning-qwen3-6,Fine-Tuning Qwen3.6 On a Medical Q&A Dataset,NEW,April 2026,12 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
sample-standard-deviation,https://app.datacamp.com/learn/tutorials/sample-standard-deviation,Sample Standard Deviation: The Key Ideas,NEW,September 2024,6 min,Allan Ouko,,"Last chance! 50% off DataCamp Premium
Sale ends in"
how-to-resolve-merge-conflicts-in-git-tutorial,https://app.datacamp.com/learn/tutorials/how-to-resolve-merge-conflicts-in-git-tutorial,How to Resolve Merge Conflicts in Git Tutorial,NEW,March 2025,10 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
deepseek-v4-api-tutorial,https://app.datacamp.com/learn/tutorials/deepseek-v4-api-tutorial,DeepSeek V4 API Tutorial: Building a Thinking Mode Arena,NEW,April 2026,2026 min,Aashi Dutt,,"Last chance! 50% off DataCamp Premium
Sale ends in"
cleaning-data-sql,https://app.datacamp.com/learn/tutorials/cleaning-data-sql,Cleaning Data in SQL,NEW,April 2019,10 min,Sayak Paul,,"Last chance! 50% off DataCamp Premium
Sale ends in"
random-walk,https://app.datacamp.com/learn/tutorials/random-walk,Step by Random Step: Exploring the Random Walk Model,NEW,February 2025,10 min,Amberle McKee,,"Last chance! 50% off DataCamp Premium
Sale ends in"
functional-programming-vs-object-oriented-programming,https://app.datacamp.com/learn/tutorials/functional-programming-vs-object-oriented-programming,Functional Programming vs Object-Oriented Programming in Data Analysis,NEW,November 2023,15 min,Amberle McKee,,"Last chance! 50% off DataCamp Premium
Sale ends in"
flux-2-klein-tutorial,https://app.datacamp.com/learn/tutorials/flux-2-klein-tutorial,FLUX.2 Klein Tutorial: Building a Generate-and-Edit Image App with Gradio,NEW,February 2026,14 min,Aashi Dutt,,"Last chance! 50% off DataCamp Premium
Sale ends in"
docker-remove-image,https://app.datacamp.com/learn/tutorials/docker-remove-image,Docker Remove Image: How to Delete Unused and Dangling Images,NEW,April 2025,10 min,Dario Radečić,,"Last chance! 50% off DataCamp Premium
Sale ends in"
qwen-3-6-plus-api-tutorial,https://app.datacamp.com/learn/tutorials/qwen-3-6-plus-api-tutorial,Qwen 3.6 Plus API Tutorial: Building an Invoice Processing Pipeline in Python,NEW,April 2026,13 min,Bex Tuychiev,,"Last chance! 50% off DataCamp Premium
Sale ends in"
compress-excel-file,https://app.datacamp.com/learn/tutorials/compress-excel-file,Compress Excel File: Fixes for Sluggish or Oversized Spreadsheets,NEW,June 2025,6 min,Jachimma Christian,,"Last chance! 50% off DataCamp Premium
Sale ends in"
python-circular-import,https://app.datacamp.com/learn/tutorials/python-circular-import,"Python Circular Import: Causes, Fixes, and Best Practices",NEW,June 2025,12 min,Samuel Shaibu,,"Last chance! 50% off DataCamp Premium
Sale ends in"
python-environment-variables,https://app.datacamp.com/learn/tutorials/python-environment-variables,Python Environment Variables: What You Need to Know,NEW,April 2024,9 min,Bex Tuychiev,,"Last chance! 50% off DataCamp Premium
Sale ends in"
dark-mode-excel,https://app.datacamp.com/learn/tutorials/dark-mode-excel,Excel Dark Mode: A Smarter Way to Work in Low Light,NEW,April 2025,8 min,Allan Ouko,,"Last chance! 50% off DataCamp Premium
Sale ends in"
git-merge,https://app.datacamp.com/learn/tutorials/git-merge,Git Merge Tutorial: A Comprehensive Guide with Examples,NEW,March 2025,15 min,Srujana Maddula,,"Last chance! 50% off DataCamp Premium
Sale ends in"
mongodb-compass,https://app.datacamp.com/learn/tutorials/mongodb-compass,MongoDB Compass: A Visual Tool for Database Management,NEW,September 2025,6 min,Anaiya Raisinghani,,"Last chance! 50% off DataCamp Premium
Sale ends in"
excel-linest,https://app.datacamp.com/learn/tutorials/excel-linest,Excel LINEST(): The Linear Regression Function in Excel,NEW,July 2025,4 min,Josef Waples,,"Last chance! 50% off DataCamp Premium
Sale ends in"
deepseek-v3-2-speciale-tutorial,https://app.datacamp.com/learn/tutorials/deepseek-v3-2-speciale-tutorial,DeepSeek-V3.2-Speciale Tutorial: Build a Data Analyst Agent,NEW,December 2025,11 min,Aashi Dutt,,"Last chance! 50% off DataCamp Premium
Sale ends in"
google-mcp-servers,https://app.datacamp.com/learn/tutorials/google-mcp-servers,Google MCP Servers Tutorial: Deploying Agentic AI on GCP,NEW,January 2026,15 min,Aryan Irani,,"Last chance! 50% off DataCamp Premium
Sale ends in"
r-markdown-tutorial,https://app.datacamp.com/learn/tutorials/r-markdown-tutorial,R Markdown Tutorial for Beginners,NEW,December 2023,12 min,Elena Kosourova,,"Last chance! 50% off DataCamp Premium
Sale ends in"
snowpark-snoflake-introduction,https://app.datacamp.com/learn/tutorials/snowpark-snoflake-introduction,Snowflake Snowpark: A Comprehensive Introduction,NEW,May 2024,15 min,Bex Tuychiev,,"Last chance! 50% off DataCamp Premium
Sale ends in"
dbt-cloud,https://app.datacamp.com/learn/tutorials/dbt-cloud,dbt Cloud: A Comprehensive Guide,NEW,January 2026,12 min,Austin Chia,,"Last chance! 50% off DataCamp Premium
Sale ends in"
haystack-ai-tutorial,https://app.datacamp.com/learn/tutorials/haystack-ai-tutorial,Haystack AI Tutorial: Building Agentic Workflows,NEW,May 2025,8 min,Abid Ali Awan,,"Last chance! 50% off DataCamp Premium
Sale ends in"
sql-minus,https://app.datacamp.com/learn/tutorials/sql-minus,How to Use SQL MINUS,NEW,June 2024,10 min,Oluseye Jeremiah,,"Last chance! 50% off DataCamp Premium
Sale ends in"
guide-to-dax-lookupvalue,https://app.datacamp.com/learn/tutorials/guide-to-dax-lookupvalue,A Comprehensive Guide to DAX LOOKUPVALUE,NEW,April 2024,9 min,Joleen Bothma,,"Last chance! 50% off DataCamp Premium
Sale ends in"
marginal-probability,https://app.datacamp.com/learn/tutorials/marginal-probability,"Marginal Probability: Theory, Examples, and Applications",NEW,January 2026,10 min,Vinod Chugani,,"Last chance! 50% off DataCamp Premium
Sale ends in"
sam3-tutorial-segment-everything-3-build-a-privacy-filter,https://app.datacamp.com/learn/tutorials/sam3-tutorial-segment-everything-3-build-a-privacy-filter,SAM3 Tutorial (Segment Everything Model 3): Build a Privacy Filter,NEW,November 2025,9 min,Aashi Dutt,,"Last chance! 50% off DataCamp Premium
Sale ends in"
perplexity-search-api-tutorial,https://app.datacamp.com/learn/tutorials/perplexity-search-api-tutorial,Perplexity Search API Tutorial: Build a Real-Time Claim Checker in Your Browser,NEW,October 2025,10 min,Aashi Dutt,,"Last chance! 50% off DataCamp Premium
Sale ends in"
git-checkout-remote-branch,https://app.datacamp.com/learn/tutorials/git-checkout-remote-branch,Git Checkout Remote Branch: Step-by-Step Guide,NEW,September 2024,4 min,François Aubry,,"Last chance! 50% off DataCamp Premium
Sale ends in"
python-dictionaries,https://app.datacamp.com/learn/tutorials/python-dictionaries,Python Dictionaries Tutorial,NEW,June 2020,3 min,DataCamp Team,,"Last chance! 50% off DataCamp Premium
Sale ends in"
affine-transformation,https://app.datacamp.com/learn/tutorials/affine-transformation,Affine Transformation Explained: Properties and Applications,NEW,March 2026,14 min,Vikash Singh,,"Last chance! 50% off DataCamp Premium
Sale ends in"
introduction-to-langchain-for-data-engineering-and-data-applications,https://app.datacamp.com/learn/tutorials/introduction-to-langchain-for-data-engineering-and-data-applications,Introduction to LangChain for Data Engineering & Data Applications,NEW,April 2023,11 min,Richie Cotton,,"Last chance! 50% off DataCamp Premium
Sale ends in"
